second,Volt1,Volt2,Volt3
-11.70000E-03,+561.64101E-03,-920.75217E-03,+900.23949E-03
-11.64800E-03,+561.64101E-03,-920.75217E-03,+899.86261E-03
-11.59600E-03,+561.64101E-03,-920.75217E-03,+899.27466E-03
-11.54400E-03,+561.64101E-03,-920.75217E-03,+898.66662E-03
-11.49200E-03,+561.64101E-03,-920.75217E-03,+898.18421E-03
-11.44000E-03,+561.64101E-03,-920.75217E-03,+897.72693E-03
-11.38800E-03,+561.64101E-03,-920.75217E-03,+897.09376E-03
-11.33600E-03,+561.64101E-03,-922.00845E-03,+896.61135E-03
-11.28400E-03,+561.64101E-03,-922.91300E-03,+896.21939E-03
-11.23200E-03,+561.64101E-03,-922.00845E-03,+895.77215E-03
-11.18000E-03,+561.64101E-03,-922.00845E-03,+895.16411E-03
-11.12800E-03,+561.64101E-03,-922.30999E-03,+894.55607E-03
-11.07600E-03,+561.64101E-03,-923.16420E-03,+893.95808E-03
-11.02400E-03,+561.64101E-03,-922.00845E-03,+893.47567E-03
-10.97200E-03,+561.64101E-03,-923.26473E-03,+892.98321E-03
-10.92000E-03,+561.64101E-03,-922.76225E-03,+892.32492E-03
-10.86800E-03,+561.64101E-03,-922.00845E-03,+891.89275E-03
-10.81600E-03,+561.64101E-03,-922.00845E-03,+891.37516E-03
-10.76400E-03,+561.64101E-03,-922.00845E-03,+890.78722E-03
-10.71200E-03,+561.64101E-03,-923.26473E-03,+890.31487E-03
-10.66000E-03,+561.64101E-03,-922.00845E-03,+889.73697E-03
-10.60800E-03,+561.64101E-03,-922.46068E-03,+889.10381E-03
-10.55600E-03,+561.64101E-03,-920.75217E-03,+888.93296E-03
-10.50400E-03,+561.64101E-03,-917.83757E-03,+888.93296E-03
-10.45200E-03,+561.64101E-03,-914.06870E-03,+888.89275E-03
-10.40000E-03,+561.64101E-03,-908.18930E-03,+889.18422E-03
-10.34800E-03,+561.64101E-03,-903.16423E-03,+889.66663E-03
-10.29600E-03,+561.64101E-03,-898.54109E-03,+890.06361E-03
-10.24400E-03,+561.64101E-03,-893.71697E-03,+890.25457E-03
-10.19200E-03,+561.64101E-03,-885.92799E-03,+890.78221E-03
-10.14000E-03,+561.64101E-03,-880.04859E-03,+891.21939E-03
-10.08800E-03,+561.64101E-03,-874.16920E-03,+891.82240E-03
-10.03600E-03,+561.64101E-03,-865.62651E-03,+892.18422E-03
-9.98400E-03,+561.64101E-03,-860.80239E-03,+892.54100E-03
-9.93200E-03,+561.64101E-03,-855.97827E-03,+893.09377E-03
-9.88000E-03,+561.64101E-03,-849.89787E-03,+893.75708E-03
-9.82800E-03,+561.64101E-03,-842.56119E-03,+894.11387E-03
-9.77600E-03,+561.64101E-03,-837.73707E-03,+894.59628E-03
-9.72400E-03,+561.64101E-03,-831.75714E-03,+895.32995E-03
-9.67200E-03,+561.64101E-03,-823.36518E-03,+895.81236E-03
-9.62000E-03,+561.64101E-03,-818.74206E-03,+896.04351E-03
-9.56800E-03,+561.64101E-03,-814.11895E-03,+896.45558E-03
-9.51600E-03,+561.64101E-03,-808.59134E-03,+897.04352E-03
-9.46400E-03,+561.64101E-03,-801.25465E-03,+897.50583E-03
-9.41200E-03,+561.64101E-03,-795.17425E-03,+897.97316E-03
-9.36000E-03,+561.64101E-03,-787.83757E-03,+898.32995E-03
-9.30800E-03,+561.64101E-03,-781.75717E-03,+898.73195E-03
-9.25600E-03,+561.64101E-03,-776.93305E-03,+899.36009E-03
-9.20400E-03,+561.64101E-03,-771.70689E-03,+899.90281E-03
-9.15200E-03,+561.64101E-03,-765.62645E-03,+900.25959E-03
-9.10000E-03,+561.64101E-03,-758.69184E-03,+900.86763E-03
-9.04800E-03,+561.64101E-03,-754.92303E-03,+901.32995E-03
-8.99600E-03,+561.64101E-03,-746.93302E-03,+901.83246E-03
-8.94400E-03,+561.64101E-03,-741.70692E-03,+902.18924E-03
-8.89200E-03,+561.64101E-03,-736.88280E-03,+902.54603E-03
-8.84000E-03,+561.64101E-03,-731.80739E-03,+903.02844E-03
-8.78800E-03,+561.64101E-03,-723.46571E-03,+903.63648E-03
-8.73600E-03,+561.64101E-03,-718.49087E-03,+904.00833E-03
-8.68400E-03,+561.64101E-03,-715.07375E-03,+904.25959E-03
-8.63200E-03,+561.64101E-03,-708.99335E-03,+904.58120E-03
-8.58000E-03,+561.64101E-03,-702.91295E-03,+905.11387E-03
-8.52800E-03,+561.64101E-03,-698.08883E-03,+905.64150E-03
-8.47600E-03,+561.64101E-03,-692.00842E-03,+906.02844E-03
-8.42400E-03,+561.64101E-03,-684.77221E-03,+906.38522E-03
-8.37200E-03,+561.64101E-03,-679.84762E-03,+906.77215E-03
-8.32000E-03,+561.64101E-03,-674.26970E-03,+907.22442E-03
-8.26800E-03,+561.64101E-03,-668.39030E-03,+907.77718E-03
-8.21600E-03,+561.64101E-03,-662.86270E-03,+908.11888E-03
-8.16400E-03,+561.64101E-03,-656.93308E-03,+908.27969E-03
-8.11200E-03,+561.64101E-03,-652.00839E-03,+908.65658E-03
-8.06000E-03,+561.64101E-03,-646.12900E-03,+909.25959E-03
-8.00800E-03,+561.64101E-03,-639.79737E-03,+909.66160E-03
-7.95600E-03,+561.64101E-03,-636.22953E-03,+910.03849E-03
-7.90400E-03,+561.64101E-03,-632.25965E-03,+910.32995E-03
-7.85200E-03,+561.64101E-03,-625.32501E-03,+910.68673E-03
-7.80000E-03,+561.64101E-03,-619.24461E-03,+911.16914E-03
-7.74800E-03,+561.64101E-03,-614.42048E-03,+911.56612E-03
-7.69600E-03,+561.64101E-03,-610.45067E-03,+911.92291E-03
-7.64400E-03,+561.64101E-03,-603.51596E-03,+912.17416E-03
-7.59200E-03,+561.64101E-03,-598.69184E-03,+912.42542E-03
-7.54000E-03,+561.64101E-03,-594.11901E-03,+912.95306E-03
-7.48800E-03,+561.64101E-03,-589.04360E-03,+913.31487E-03
-7.43600E-03,+561.64101E-03,-582.96320E-03,+913.80733E-03
-7.38400E-03,+561.64101E-03,-576.88280E-03,+914.05859E-03
-7.33200E-03,+561.64101E-03,-573.31496E-03,+914.30984E-03
-7.28000E-03,+561.64101E-03,-568.49084E-03,+914.68673E-03
-7.22800E-03,+561.64101E-03,-563.36518E-03,+915.06361E-03
-7.17600E-03,+561.64101E-03,-557.58631E-03,+915.45055E-03
-7.12400E-03,+561.64101E-03,-551.50591E-03,+915.94301E-03
-7.07200E-03,+561.64101E-03,-546.68179E-03,+916.19426E-03
-7.02000E-03,+561.64101E-03,-540.60139E-03,+916.44552E-03
-6.96800E-03,+561.64101E-03,-537.03355E-03,+916.82240E-03
-6.91600E-03,+561.64101E-03,-531.85764E-03,+917.23447E-03
-6.86400E-03,+561.64101E-03,-526.12903E-03,+917.59125E-03
-6.81200E-03,+561.64101E-03,-521.25469E-03,+917.83245E-03
-6.76000E-03,+561.64101E-03,-516.48079E-03,+918.10381E-03
-6.70800E-03,+561.64101E-03,-512.91295E-03,+918.45557E-03
-6.65600E-03,+561.64101E-03,-507.43559E-03,+918.76713E-03
-6.60400E-03,+561.64101E-03,-503.26471E-03,+919.12392E-03
-6.55200E-03,+561.64101E-03,-498.44059E-03,+919.48070E-03
-6.50000E-03,+561.64101E-03,-496.12903E-03,+919.83748E-03
-6.44800E-03,+561.64101E-03,-491.30491E-03,+920.19427E-03
-6.39600E-03,+561.64101E-03,-483.96822E-03,+920.38019E-03
-6.34400E-03,+561.64101E-03,-479.14410E-03,+920.71688E-03
-6.29200E-03,+561.64101E-03,-474.77228E-03,+921.09376E-03
-6.24000E-03,+561.64101E-03,-470.75214E-03,+921.47065E-03
-6.18800E-03,+561.64101E-03,-464.62146E-03,+921.84753E-03
-6.13600E-03,+561.64101E-03,-458.59134E-03,+921.97316E-03
-6.08400E-03,+561.64101E-03,-456.27978E-03,+922.22441E-03
-6.03200E-03,+561.64101E-03,-451.45566E-03,+922.54603E-03
-5.98000E-03,+561.64101E-03,-445.37526E-03,+922.85256E-03
-5.92800E-03,+561.64101E-03,-439.59640E-03,+923.10381E-03
-5.87600E-03,+561.64101E-03,-436.98330E-03,+923.49075E-03
-5.82400E-03,+561.64101E-03,-433.41546E-03,+923.84753E-03
-5.77200E-03,+561.64101E-03,-428.59134E-03,+924.07869E-03
-5.72000E-03,+561.64101E-03,-423.26474E-03,+924.23446E-03
-5.66800E-03,+561.64101E-03,-419.49590E-03,+924.36009E-03
-5.61600E-03,+561.64101E-03,-415.72705E-03,+924.64653E-03
-5.56400E-03,+561.64101E-03,-411.95821E-03,+924.87768E-03
-5.51200E-03,+561.64101E-03,-408.23958E-03,+925.23447E-03
-5.46000E-03,+561.64101E-03,-400.90290E-03,+925.61637E-03
-5.40800E-03,+561.64101E-03,-396.07878E-03,+925.99326E-03
-5.35600E-03,+561.64101E-03,-391.90789E-03,+926.11889E-03
-5.30400E-03,+561.64101E-03,-385.17425E-03,+926.37014E-03
-5.25200E-03,+561.64101E-03,-380.14910E-03,+926.62140E-03
-5.20000E-03,+561.64101E-03,-375.52601E-03,+926.99828E-03
-5.14800E-03,+561.64101E-03,-370.70189E-03,+927.33497E-03
-5.09600E-03,+561.64101E-03,-367.53603E-03,+927.58623E-03
-5.04400E-03,+561.64101E-03,-361.70695E-03,+927.94301E-03
-4.99200E-03,+561.64101E-03,-357.93811E-03,+928.17417E-03
-4.94000E-03,+561.64101E-03,-354.92296E-03,+928.38019E-03
-4.88800E-03,+561.64101E-03,-350.29985E-03,+928.51085E-03
-4.83600E-03,+561.64101E-03,-346.63157E-03,+928.88271E-03
-4.78400E-03,+561.64101E-03,-340.70189E-03,+929.13396E-03
-4.73200E-03,+561.64101E-03,-337.13405E-03,+929.45557E-03
-4.68000E-03,+561.64101E-03,-334.82250E-03,+929.68673E-03
-4.62800E-03,+561.64101E-03,-331.25466E-03,+929.88773E-03
-4.57600E-03,+561.64101E-03,-326.43054E-03,+930.13899E-03
-4.52400E-03,+561.64101E-03,-321.60642E-03,+930.26462E-03
-4.47200E-03,+561.64101E-03,-316.78229E-03,+930.39024E-03
-4.42000E-03,+561.64101E-03,-313.21446E-03,+930.59125E-03
-4.36800E-03,+561.64101E-03,-307.83754E-03,+930.69678E-03
-4.31600E-03,+561.64101E-03,-301.95814E-03,+930.92794E-03
-4.26400E-03,+561.64101E-03,-297.48581E-03,+931.26964E-03
-4.21200E-03,+561.64101E-03,-295.12404E-03,+931.52090E-03
-4.16000E-03,+561.64101E-03,-290.35013E-03,+931.74703E-03
-4.10800E-03,+561.64101E-03,-284.26973E-03,+931.85256E-03
-4.05600E-03,+561.64101E-03,-280.04866E-03,+932.02341E-03
-4.00400E-03,+561.64101E-03,-277.53610E-03,+932.23446E-03
-3.95200E-03,+561.64101E-03,-274.82250E-03,+932.40029E-03
-3.90000E-03,+561.64101E-03,-269.99841E-03,+932.52592E-03
-3.84800E-03,+561.64101E-03,-264.11894E-03,+932.63145E-03
-3.79600E-03,+561.64101E-03,-260.35013E-03,+932.69175E-03
-3.74400E-03,+561.64101E-03,-256.78229E-03,+933.02843E-03
-3.69200E-03,+561.64101E-03,-253.66675E-03,+933.32492E-03
-3.64000E-03,+561.64101E-03,-249.64662E-03,+933.43045E-03
-3.58800E-03,+561.64101E-03,-246.07878E-03,+933.65658E-03
-3.53600E-03,+561.64101E-03,-239.99838E-03,+933.89276E-03
-3.48400E-03,+561.64101E-03,-237.33509E-03,+934.03346E-03
-3.43200E-03,+561.64101E-03,-234.82253E-03,+934.22944E-03
-3.38000E-03,+561.64101E-03,-231.80742E-03,+934.28472E-03
-3.32800E-03,+561.64101E-03,-225.72702E-03,+934.63145E-03
-3.27600E-03,+561.64101E-03,-222.15918E-03,+934.78723E-03
-3.22400E-03,+561.64101E-03,-217.33506E-03,+934.91286E-03
-3.17200E-03,+561.64101E-03,-214.72203E-03,+935.25959E-03
-3.12000E-03,+561.64101E-03,-210.95318E-03,+935.49075E-03
-3.06800E-03,+561.64101E-03,-204.11898E-03,+935.59628E-03
-3.01600E-03,+561.64101E-03,-200.55114E-03,+935.79225E-03
-2.96400E-03,+561.64101E-03,-196.98330E-03,+935.91788E-03
-2.91200E-03,+561.64101E-03,-194.62153E-03,+936.16412E-03
-2.86000E-03,+561.64101E-03,-189.84762E-03,+936.14402E-03
-2.80800E-03,+561.64101E-03,-185.02350E-03,+936.29477E-03
-2.75600E-03,+561.64101E-03,-181.45566E-03,+936.42039E-03
-2.70400E-03,+561.64101E-03,-177.03359E-03,+936.54602E-03
-2.65200E-03,+561.64101E-03,-175.77731E-03,+936.67165E-03
-2.60000E-03,+561.64101E-03,-173.26471E-03,+936.79728E-03
-2.54800E-03,+561.64101E-03,-169.69687E-03,+936.90281E-03
-2.49600E-03,+561.64101E-03,-164.87275E-03,+937.17416E-03
-2.44400E-03,+561.64101E-03,-158.79235E-03,+937.23446E-03
-2.39200E-03,+561.64101E-03,-157.73707E-03,+937.39025E-03
-2.34000E-03,+561.64101E-03,-155.42551E-03,+937.45055E-03
-2.28800E-03,+561.64101E-03,-151.90796E-03,+937.67668E-03
-2.23600E-03,+561.64101E-03,-148.28983E-03,+937.92793E-03
-2.18400E-03,+561.64101E-03,-143.46571E-03,+937.80230E-03
-2.13200E-03,+561.64101E-03,-138.64159E-03,+938.05356E-03
-2.08000E-03,+561.64101E-03,-136.33003E-03,+938.17919E-03
-2.02800E-03,+561.64101E-03,-132.76219E-03,+938.17919E-03
-1.97600E-03,+561.64101E-03,-127.93807E-03,+938.30482E-03
-1.92400E-03,+561.64101E-03,-124.37023E-03,+938.43044E-03
-1.87200E-03,+561.64101E-03,-119.54611E-03,+938.43044E-03
-1.82000E-03,+561.64101E-03,-116.73208E-03,+938.55607E-03
-1.76800E-03,+561.64101E-03,-114.92300E-03,+938.55607E-03
-1.71600E-03,+561.64101E-03,-112.61144E-03,+938.68170E-03
-1.66400E-03,+561.64101E-03,-109.04360E-03,+938.82241E-03
-1.61200E-03,+561.64101E-03,-104.21948E-03,+939.05859E-03
-1.56000E-03,+561.64101E-03,-99.64658E-03,+939.18421E-03
-1.50800E-03,+561.64101E-03,-95.82752E-03,+939.26462E-03
-1.45600E-03,+561.64101E-03,-92.86273E-03,+939.43547E-03
-1.40400E-03,+561.64101E-03,-89.94812E-03,+939.56110E-03
-1.35200E-03,+561.64101E-03,-86.58133E-03,+939.70683E-03
-1.30000E-03,+561.64101E-03,-82.81245E-03,+939.68673E-03
-1.24800E-03,+561.64101E-03,-79.24461E-03,+939.93798E-03
-1.19600E-03,+561.64101E-03,-75.67677E-03,+939.97818E-03
-1.14400E-03,+561.64101E-03,-73.36521E-03,+940.06361E-03
-1.09200E-03,+561.64101E-03,-70.24967E-03,+940.10884E-03
-1.04000E-03,+561.64101E-03,-65.97824E-03,+940.18924E-03
-988.00E-06,+561.64101E-03,-61.45570E-03,+940.18924E-03
-936.00E-06,+561.64101E-03,-57.83757E-03,+940.29980E-03
-884.00E-06,+561.64101E-03,-56.78230E-03,+940.31487E-03
-832.00E-06,+561.64101E-03,-53.21446E-03,+940.31487E-03
-780.00E-06,+561.64101E-03,-48.89288E-03,+940.36512E-03
-728.00E-06,+561.64101E-03,-43.86776E-03,+940.44049E-03
-676.00E-06,+561.64101E-03,-39.99838E-03,+940.44049E-03
-624.00E-06,+561.64101E-03,-37.58635E-03,+940.56612E-03
-572.00E-06,+561.64101E-03,-34.11898E-03,+940.53598E-03
-520.00E-06,+561.64101E-03,-31.30494E-03,+940.51588E-03
-468.00E-06,+561.64101E-03,-28.23958E-03,+940.49577E-03
-416.00E-06,+561.64101E-03,-23.41546E-03,+940.56612E-03
-364.00E-06,+561.64101E-03,-18.59134E-03,+940.67667E-03
-312.00E-06,+561.64101E-03,-16.22957E-03,+940.69175E-03
-260.00E-06,+561.64101E-03,-13.96822E-03,+940.69175E-03
-208.00E-06,+561.64101E-03,-10.85261E-03,+940.64653E-03
-156.00E-06,+561.64101E-03,-8.08883E-03,+940.56612E-03
-104.00E-06,+561.64101E-03,-4.52099E-03,+940.77717E-03
-52.00E-06,+561.64101E-03,-953.15E-06,+940.79728E-03
+0.0E+00,+561.64101E-03,+2.61469E-03,+940.69175E-03
+52.00E-06,+561.64101E-03,+4.92625E-03,+940.69175E-03
+104.00E-06,+561.64101E-03,+6.38350E-03,+940.69175E-03
+156.00E-06,+561.64101E-03,+10.15234E-03,+940.81738E-03
+208.00E-06,+561.64101E-03,+14.82578E-03,+940.81738E-03
+260.00E-06,+561.64101E-03,+19.19760E-03,+940.91788E-03
+312.00E-06,+561.64101E-03,+21.50916E-03,+940.81738E-03
+364.00E-06,+561.64101E-03,+23.97144E-03,+940.94301E-03
+416.00E-06,+561.64101E-03,+26.13228E-03,+940.81738E-03
+468.00E-06,+561.64101E-03,+28.99656E-03,+940.81738E-03
+520.00E-06,+561.64101E-03,+32.01167E-03,+940.94301E-03
+572.00E-06,+561.64101E-03,+39.04681E-03,+941.03848E-03
+624.00E-06,+561.64101E-03,+41.55938E-03,+940.94301E-03
+676.00E-06,+561.64101E-03,+43.97147E-03,+941.06864E-03
+728.00E-06,+561.64101E-03,+45.32822E-03,+941.06864E-03
+780.00E-06,+561.64101E-03,+47.84078E-03,+941.11888E-03
+832.00E-06,+561.64101E-03,+50.35335E-03,+941.12392E-03
+884.00E-06,+561.64101E-03,+53.21771E-03,+941.06864E-03
+936.00E-06,+561.64101E-03,+58.04183E-03,+941.08371E-03
+988.00E-06,+561.64101E-03,+62.86595E-03,+941.06361E-03
+1.04000E-03,+561.64101E-03,+64.17244E-03,+940.94301E-03
+1.09200E-03,+561.64101E-03,+65.42872E-03,+940.89779E-03
+1.14400E-03,+561.64101E-03,+67.28806E-03,+941.00331E-03
+1.19600E-03,+561.64101E-03,+70.85590E-03,+940.98321E-03
+1.24800E-03,+561.64101E-03,+75.68002E-03,+940.94301E-03
+1.30000E-03,+561.64101E-03,+77.99157E-03,+940.94301E-03
+1.35200E-03,+561.64101E-03,+81.76038E-03,+940.83748E-03
+1.40400E-03,+561.64101E-03,+84.27294E-03,+940.81738E-03
+1.45600E-03,+561.64101E-03,+85.52922E-03,+940.87768E-03
+1.50800E-03,+561.64101E-03,+88.04179E-03,+940.69175E-03
+1.56000E-03,+561.64101E-03,+90.80564E-03,+940.79225E-03
+1.61200E-03,+561.64101E-03,+94.37348E-03,+940.69175E-03
+1.66400E-03,+561.64101E-03,+99.19760E-03,+940.69175E-03
+1.71600E-03,+561.64101E-03,+101.86088E-03,+940.60130E-03
+1.76800E-03,+561.64101E-03,+103.82072E-03,+940.56612E-03
+1.82000E-03,+561.64101E-03,+106.13228E-03,+940.56612E-03
+1.87200E-03,+561.64101E-03,+108.44384E-03,+940.53597E-03
+1.92400E-03,+561.64101E-03,+112.01168E-03,+940.44049E-03
+1.97600E-03,+561.64101E-03,+116.83580E-03,+940.44049E-03
+2.02800E-03,+561.64101E-03,+120.70510E-03,+940.44049E-03
+2.08000E-03,+561.64101E-03,+123.97147E-03,+940.31487E-03
+2.13200E-03,+561.64101E-03,+125.02675E-03,+940.31487E-03
+2.18400E-03,+561.64101E-03,+127.33831E-03,+940.31487E-03
+2.23600E-03,+561.64101E-03,+128.39358E-03,+940.29979E-03
+2.28800E-03,+561.64101E-03,+132.01164E-03,+940.18924E-03
+2.34000E-03,+561.64101E-03,+138.04183E-03,+940.11385E-03
+2.39200E-03,+561.64101E-03,+140.35338E-03,+940.10883E-03
+2.44400E-03,+561.64101E-03,+142.66494E-03,+940.12893E-03
+2.49600E-03,+561.64101E-03,+144.57445E-03,+939.89778E-03
+2.54800E-03,+561.64101E-03,+145.83073E-03,+939.93798E-03
+2.60000E-03,+561.64101E-03,+147.08701E-03,+939.81235E-03
+2.65200E-03,+561.64101E-03,+148.34329E-03,+939.70682E-03
+2.70400E-03,+561.64101E-03,+152.96645E-03,+939.72692E-03
+2.75600E-03,+561.64101E-03,+156.53429E-03,+939.62140E-03
+2.80800E-03,+561.64101E-03,+159.64983E-03,+939.51587E-03
+2.86000E-03,+561.64101E-03,+161.15740E-03,+939.30984E-03
+2.91200E-03,+561.64101E-03,+164.67495E-03,+939.30984E-03
+2.96400E-03,+561.64101E-03,+164.67495E-03,+939.08873E-03
+3.01600E-03,+561.64101E-03,+167.18752E-03,+939.21939E-03
+3.06800E-03,+561.64101E-03,+169.85091E-03,+939.11386E-03
+3.12000E-03,+561.64101E-03,+174.72520E-03,+938.93296E-03
+3.17200E-03,+561.64101E-03,+177.53931E-03,+938.80733E-03
+3.22400E-03,+561.64101E-03,+179.85087E-03,+938.68170E-03
+3.27600E-03,+561.64101E-03,+184.67499E-03,+938.68170E-03
+3.32800E-03,+561.64101E-03,+186.03174E-03,+938.58622E-03
+3.38000E-03,+561.64101E-03,+187.28802E-03,+938.43044E-03
+3.43200E-03,+561.64101E-03,+189.80058E-03,+938.30482E-03
+3.48400E-03,+561.64101E-03,+192.66494E-03,+938.26964E-03
+3.53600E-03,+561.64101E-03,+196.08199E-03,+938.16411E-03
+3.58800E-03,+561.64101E-03,+199.80062E-03,+938.05356E-03
+3.64000E-03,+561.64101E-03,+202.36339E-03,+937.82743E-03
+3.69200E-03,+561.64101E-03,+204.42374E-03,+937.80230E-03
+3.74400E-03,+561.64101E-03,+206.13224E-03,+937.61637E-03
+3.79600E-03,+561.64101E-03,+206.53429E-03,+937.51084E-03
+3.84800E-03,+561.64101E-03,+208.64480E-03,+937.38521E-03
+3.90000E-03,+561.64101E-03,+209.90112E-03,+937.17416E-03
+3.95200E-03,+561.64101E-03,+213.66993E-03,+937.06863E-03
+4.00400E-03,+561.64101E-03,+216.18249E-03,+936.83748E-03
+4.05600E-03,+561.64101E-03,+219.34836E-03,+936.73195E-03
+4.10800E-03,+561.64101E-03,+221.65992E-03,+936.67165E-03
+4.16000E-03,+561.64101E-03,+224.97646E-03,+936.54602E-03
+4.21200E-03,+561.64101E-03,+225.02675E-03,+936.42039E-03
+4.26400E-03,+561.64101E-03,+227.48902E-03,+936.29477E-03
+4.31600E-03,+561.64101E-03,+228.74530E-03,+936.16914E-03
+4.36800E-03,+561.64101E-03,+233.21771E-03,+936.04351E-03
+4.42000E-03,+561.64101E-03,+235.52926E-03,+935.96814E-03
+4.47200E-03,+561.64101E-03,+239.75029E-03,+935.91788E-03
+4.52400E-03,+561.64101E-03,+242.56440E-03,+935.79225E-03
+4.57600E-03,+561.64101E-03,+243.82068E-03,+935.55104E-03
+4.62800E-03,+561.64101E-03,+246.03178E-03,+935.54100E-03
+4.68000E-03,+561.64101E-03,+247.58952E-03,+935.33999E-03
+4.73200E-03,+561.64101E-03,+248.84581E-03,+935.23446E-03
+4.78400E-03,+561.64101E-03,+252.61465E-03,+935.03848E-03
+4.83600E-03,+561.64101E-03,+252.91624E-03,+935.03848E-03
+4.88800E-03,+561.64101E-03,+257.58957E-03,+934.78723E-03
+4.94000E-03,+561.64101E-03,+260.15234E-03,+934.66160E-03
+4.99200E-03,+561.64101E-03,+262.66490E-03,+934.41034E-03
+5.04400E-03,+561.64101E-03,+264.52424E-03,+934.35004E-03
+5.09600E-03,+561.64101E-03,+266.43375E-03,+934.15909E-03
+5.14800E-03,+561.64101E-03,+266.63479E-03,+934.13898E-03
+5.20000E-03,+561.64101E-03,+267.69003E-03,+933.90783E-03
+5.25200E-03,+561.64101E-03,+268.94631E-03,+933.78220E-03
+5.30400E-03,+561.64101E-03,+271.45887E-03,+933.40532E-03
+5.35600E-03,+561.64101E-03,+274.62474E-03,+933.21939E-03
+5.40800E-03,+561.64101E-03,+278.19258E-03,+932.98320E-03
+5.46000E-03,+561.64101E-03,+280.50414E-03,+932.87768E-03
+5.51200E-03,+561.64101E-03,+284.02168E-03,+932.65155E-03
+5.56400E-03,+561.64101E-03,+285.12725E-03,+932.52592E-03
+5.61600E-03,+561.64101E-03,+287.43881E-03,+932.30984E-03
+5.66800E-03,+561.64101E-03,+289.04681E-03,+932.14904E-03
+5.72000E-03,+561.64101E-03,+291.55937E-03,+932.02341E-03
+5.77200E-03,+561.64101E-03,+294.07194E-03,+931.89778E-03
+5.82400E-03,+561.64101E-03,+296.58450E-03,+931.77215E-03
+5.87600E-03,+561.64101E-03,+298.99660E-03,+931.52090E-03
+5.92800E-03,+561.64101E-03,+303.51925E-03,+931.26964E-03
+5.98000E-03,+561.64101E-03,+304.87600E-03,+931.06863E-03
+6.03200E-03,+561.64101E-03,+305.93127E-03,+930.96310E-03
+6.08400E-03,+561.64101E-03,+308.24283E-03,+930.76713E-03
+6.13600E-03,+561.64101E-03,+311.65988E-03,+930.51587E-03
+6.18800E-03,+561.64101E-03,+312.86595E-03,+930.39024E-03
+6.24000E-03,+561.64101E-03,+315.17751E-03,+930.26462E-03
+6.29200E-03,+561.64101E-03,+317.48906E-03,+930.13899E-03
+6.34400E-03,+561.64101E-03,+320.45385E-03,+930.01336E-03
+6.39600E-03,+561.64101E-03,+322.11218E-03,+929.76210E-03
+6.44800E-03,+561.64101E-03,+324.22269E-03,+929.61637E-03
+6.50000E-03,+561.64101E-03,+325.47897E-03,+929.25959E-03
+6.55200E-03,+561.64101E-03,+326.53429E-03,+929.02843E-03
+6.60400E-03,+561.64101E-03,+327.58957E-03,+928.79727E-03
+6.65600E-03,+561.64101E-03,+328.64484E-03,+928.69175E-03
+6.70800E-03,+561.64101E-03,+331.76038E-03,+928.46059E-03
+6.76000E-03,+561.64101E-03,+333.26796E-03,+928.25457E-03
+6.81200E-03,+561.64101E-03,+334.32323E-03,+928.12391E-03
+6.86400E-03,+561.64101E-03,+336.78550E-03,+928.00331E-03
+6.91600E-03,+561.64101E-03,+340.20263E-03,+927.59125E-03
+6.96800E-03,+561.64101E-03,+341.81063E-03,+927.24954E-03
+7.02000E-03,+561.64101E-03,+343.56947E-03,+927.14903E-03
+7.07200E-03,+561.64101E-03,+345.57947E-03,+926.84250E-03
+7.12400E-03,+561.64101E-03,+346.83575E-03,+926.50583E-03
+7.17600E-03,+561.64101E-03,+349.24786E-03,+926.38019E-03
+7.22800E-03,+561.64101E-03,+350.60460E-03,+926.14903E-03
+7.28000E-03,+561.64101E-03,+351.86088E-03,+925.99326E-03
+7.33200E-03,+561.64101E-03,+356.18253E-03,+925.68672E-03
+7.38400E-03,+561.64101E-03,+358.49409E-03,+925.54601E-03
+7.43600E-03,+561.64101E-03,+360.65485E-03,+925.12894E-03
+7.48800E-03,+561.64101E-03,+361.91113E-03,+924.86763E-03
+7.54000E-03,+561.64101E-03,+364.17248E-03,+924.63647E-03
+7.59200E-03,+561.64101E-03,+365.67998E-03,+924.40531E-03
+7.64400E-03,+561.64101E-03,+366.93626E-03,+924.23446E-03
+7.69600E-03,+561.64101E-03,+366.93626E-03,+924.10884E-03
+7.74800E-03,+561.64101E-03,+368.19254E-03,+924.08873E-03
+7.80000E-03,+561.64101E-03,+369.44882E-03,+923.73195E-03
+7.85200E-03,+561.64101E-03,+370.70510E-03,+923.39526E-03
+7.90400E-03,+561.64101E-03,+373.21766E-03,+923.14401E-03
+7.95600E-03,+561.64101E-03,+375.73023E-03,+922.72693E-03
+8.00800E-03,+561.64101E-03,+378.24279E-03,+922.55607E-03
+8.06000E-03,+561.64101E-03,+381.00665E-03,+922.45054E-03
+8.11200E-03,+561.64101E-03,+384.52420E-03,+922.22441E-03
+8.16400E-03,+561.64101E-03,+385.62977E-03,+921.98823E-03
+8.21600E-03,+561.64101E-03,+386.68504E-03,+921.84753E-03
+8.26800E-03,+561.64101E-03,+387.03676E-03,+921.47065E-03
+8.32000E-03,+561.64101E-03,+388.79560E-03,+921.04351E-03
+8.37200E-03,+561.64101E-03,+390.80560E-03,+920.93798E-03
+8.42400E-03,+561.64101E-03,+392.16243E-03,+920.59125E-03
+8.47600E-03,+561.64101E-03,+394.47399E-03,+920.33999E-03
