second,Volt1,Volt2
+2.678850E+00,-3.434443E+00,+764.072E-03
+2.680500E+00,-3.430222E+00,+763.821E-03
+2.682150E+00,-3.426476E+00,+763.569E-03
+2.683800E+00,-3.421451E+00,+763.318E-03
+2.685450E+00,-3.416426E+00,+762.621E-03
+2.687100E+00,-3.416426E+00,+761.656E-03
+2.688750E+00,-3.416426E+00,+760.691E-03
+2.690400E+00,-3.411401E+00,+760.052E-03
+2.692050E+00,-3.411401E+00,+759.801E-03
+2.693700E+00,-3.411401E+00,+759.549E-03
+2.695350E+00,-3.411401E+00,+759.298E-03
+2.697000E+00,-3.411401E+00,+758.882E-03
+2.698650E+00,-3.406376E+00,+757.918E-03
+2.700300E+00,-3.406376E+00,+756.701E-03
+2.701950E+00,-3.406376E+00,+755.988E-03
+2.703600E+00,-3.406376E+00,+755.780E-03
+2.705250E+00,-3.402081E+00,+755.529E-03
+2.706900E+00,-3.401350E+00,+755.278E-03
+2.708550E+00,-3.401350E+00,+754.892E-03
+2.710200E+00,-3.396325E+00,+754.179E-03
+2.711850E+00,-3.391300E+00,+752.963E-03
+2.713500E+00,-3.386275E+00,+752.249E-03
+2.715150E+00,-3.381250E+00,+751.760E-03
+2.716800E+00,-3.376225E+00,+751.760E-03
+2.718450E+00,-3.373338E+00,+751.509E-03
+2.720100E+00,-3.371200E+00,+751.509E-03
+2.721750E+00,-3.361149E+00,+751.258E-03
+2.723400E+00,-3.356124E+00,+750.755E-03
+2.725050E+00,-3.351099E+00,+750.002E-03
+2.726700E+00,-3.346074E+00,+749.304E-03
+2.728350E+00,-3.342986E+00,+748.745E-03
+2.730000E+00,-3.341049E+00,+748.243E-03
+2.731650E+00,-3.336024E+00,+747.918E-03
+2.733300E+00,-3.335348E+00,+747.740E-03
+2.734950E+00,-3.330999E+00,+747.495E-03
+2.736600E+00,-3.330999E+00,+747.489E-03
+2.738250E+00,-3.330999E+00,+747.489E-03
+2.739900E+00,-3.330999E+00,+747.365E-03
+2.741550E+00,-3.330999E+00,+747.154E-03
+2.743200E+00,-3.325974E+00,+746.735E-03
+2.744850E+00,-3.325974E+00,+746.233E-03
+2.746500E+00,-3.325974E+00,+745.730E-03
+2.748150E+00,-3.325974E+00,+745.228E-03
+2.749800E+00,-3.320948E+00,+744.842E-03
+2.751450E+00,-3.320948E+00,+744.223E-03
+2.753100E+00,-3.315923E+00,+743.918E-03
+2.754750E+00,-3.315649E+00,+743.720E-03
+2.756400E+00,-3.310898E+00,+743.720E-03
+2.758050E+00,-3.302182E+00,+743.469E-03
+2.759700E+00,-3.300848E+00,+743.469E-03
+2.761350E+00,-3.295823E+00,+743.469E-03
+2.763000E+00,-3.290798E+00,+743.218E-03
+2.764650E+00,-3.285773E+00,+742.966E-03
+2.766300E+00,-3.276051E+00,+742.480E-03
+2.767950E+00,-3.275722E+00,+742.269E-03
+2.769600E+00,-3.270697E+00,+741.556E-03
+2.771250E+00,-3.265672E+00,+740.842E-03
+2.772900E+00,-3.260647E+00,+740.129E-03
+2.774550E+00,-3.255622E+00,+739.951E-03
+2.776200E+00,-3.255622E+00,+739.706E-03
+2.777850E+00,-3.251529E+00,+739.700E-03
+2.779500E+00,-3.250597E+00,+739.449E-03
+2.781150E+00,-3.250597E+00,+739.449E-03
+2.782800E+00,-3.250597E+00,+739.449E-03
+2.784450E+00,-3.250597E+00,+739.198E-03
+2.786100E+00,-3.250597E+00,+738.943E-03
+2.787750E+00,-3.250597E+00,+738.444E-03
+2.789400E+00,-3.245572E+00,+737.592E-03
+2.791050E+00,-3.245572E+00,+736.802E-03
+2.792700E+00,-3.245572E+00,+736.182E-03
+2.794350E+00,-3.245572E+00,+735.680E-03
+2.796000E+00,-3.245572E+00,+735.680E-03
+2.797650E+00,-3.240546E+00,+735.429E-03
+2.799300E+00,-3.240546E+00,+735.244E-03
+2.800950E+00,-3.235521E+00,+734.782E-03
+2.802600E+00,-3.235521E+00,+733.817E-03
+2.804250E+00,-3.230496E+00,+733.103E-03
+2.805900E+00,-3.225471E+00,+732.390E-03
+2.807550E+00,-3.220446E+00,+731.911E-03
+2.809200E+00,-3.215421E+00,+731.660E-03
+2.810850E+00,-3.210396E+00,+731.660E-03
+2.812500E+00,-3.200345E+00,+731.409E-03
+2.814150E+00,-3.198865E+00,+731.409E-03
+2.815800E+00,-3.194644E+00,+731.375E-03
+2.817450E+00,-3.190295E+00,+730.906E-03
+2.819100E+00,-3.185270E+00,+730.655E-03
+2.820750E+00,-3.180245E+00,+729.737E-03
+2.822400E+00,-3.175220E+00,+728.896E-03
+2.824050E+00,-3.175220E+00,+728.394E-03
+2.825700E+00,-3.174343E+00,+727.891E-03
+2.827350E+00,-3.170195E+00,+727.640E-03
+2.829000E+00,-3.170195E+00,+727.640E-03
+2.830650E+00,-3.170195E+00,+727.389E-03
+2.832300E+00,-3.170195E+00,+727.003E-03
+2.833950E+00,-3.170195E+00,+726.289E-03
+2.835600E+00,-3.165170E+00,+725.073E-03
+2.837250E+00,-3.165170E+00,+724.360E-03
+2.838900E+00,-3.165170E+00,+723.871E-03
+2.840550E+00,-3.165170E+00,+723.620E-03
+2.842200E+00,-3.165170E+00,+723.368E-03
+2.843850E+00,-3.160144E+00,+723.013E-03
+2.845500E+00,-3.160144E+00,+722.048E-03
+2.847150E+00,-3.155119E+00,+721.060E-03
+2.848800E+00,-3.155119E+00,+719.867E-03
+2.850450E+00,-3.150094E+00,+719.600E-03
+2.852100E+00,-3.145069E+00,+719.348E-03
+2.853750E+00,-3.140044E+00,+718.983E-03
+2.855400E+00,-3.135019E+00,+718.269E-03
+2.857050E+00,-3.129318E+00,+717.053E-03
+2.858700E+00,-3.120071E+00,+715.837E-03
+2.860350E+00,-3.114918E+00,+715.579E-03
+2.862000E+00,-3.109893E+00,+715.415E-03
+2.863650E+00,-3.104868E+00,+715.204E-03
+2.865300E+00,-3.099843E+00,+714.490E-03
+2.866950E+00,-3.098966E+00,+713.482E-03
+2.868600E+00,-3.094818E+00,+712.309E-03
+2.870250E+00,-3.094818E+00,+711.559E-03
+2.871900E+00,-3.089793E+00,+711.308E-03
+2.873550E+00,-3.089793E+00,+711.174E-03
+2.875200E+00,-3.089793E+00,+710.209E-03
+2.876850E+00,-3.089793E+00,+708.939E-03
+2.878500E+00,-3.089793E+00,+707.791E-03
+2.880150E+00,-3.089793E+00,+707.539E-03
+2.881800E+00,-3.089793E+00,+707.288E-03
+2.883450E+00,-3.084768E+00,+706.892E-03
+2.885100E+00,-3.084768E+00,+705.468E-03
+2.886750E+00,-3.084768E+00,+704.273E-03
+2.888400E+00,-3.084768E+00,+703.998E-03
+2.890050E+00,-3.084768E+00,+703.519E-03
+2.891700E+00,-3.079742E+00,+703.268E-03
+2.893350E+00,-3.079742E+00,+703.017E-03
+2.895000E+00,-3.074717E+00,+702.400E-03
+2.896650E+00,-3.073237E+00,+701.184E-03
+2.898300E+00,-3.069692E+00,+700.219E-03
+2.899950E+00,-3.064667E+00,+699.750E-03
+2.901600E+00,-3.059642E+00,+699.499E-03
+2.903250E+00,-3.054617E+00,+699.248E-03
+2.904900E+00,-3.049592E+00,+698.997E-03
+2.906550E+00,-3.044567E+00,+698.159E-03
+2.908200E+00,-3.038664E+00,+696.943E-03
+2.909850E+00,-3.034516E+00,+695.981E-03
+2.911500E+00,-3.029491E+00,+695.516E-03
+2.913150E+00,-3.024466E+00,+695.479E-03
+2.914800E+00,-3.019441E+00,+695.228E-03
+2.916450E+00,-3.017559E+00,+694.882E-03
+2.918100E+00,-3.014416E+00,+694.169E-03
+2.919750E+00,-3.014416E+00,+693.204E-03
+2.921400E+00,-3.009391E+00,+692.464E-03
+2.923050E+00,-3.009391E+00,+691.710E-03
+2.924700E+00,-3.009391E+00,+691.459E-03
+2.926350E+00,-3.009391E+00,+691.208E-03
+2.928000E+00,-3.009391E+00,+691.144E-03
+2.929650E+00,-3.004366E+00,+690.681E-03
+2.931300E+00,-3.004366E+00,+689.717E-03
+2.932950E+00,-3.004366E+00,+688.500E-03
+2.934600E+00,-3.004366E+00,+688.038E-03
+2.936250E+00,-3.004366E+00,+687.576E-03
+2.937900E+00,-2.999340E+00,+687.439E-03
+2.939550E+00,-2.999340E+00,+687.188E-03
+2.941200E+00,-2.994315E+00,+687.188E-03
+2.942850E+00,-2.994315E+00,+687.188E-03
+2.944500E+00,-2.989290E+00,+686.685E-03
+2.946150E+00,-2.984265E+00,+686.058E-03
+2.947800E+00,-2.979240E+00,+685.345E-03
+2.949450E+00,-2.973338E+00,+684.424E-03
+2.951100E+00,-2.969117E+00,+684.169E-03
+2.952750E+00,-2.959139E+00,+683.670E-03
+2.954400E+00,-2.955649E+00,+683.419E-03
+2.956050E+00,-2.949089E+00,+683.419E-03
+2.957700E+00,-2.944064E+00,+683.325E-03
+2.959350E+00,-2.942986E+00,+683.167E-03
+2.961000E+00,-2.939039E+00,+683.167E-03
+2.962650E+00,-2.934544E+00,+683.167E-03
+2.964300E+00,-2.934014E+00,+682.916E-03
+2.965950E+00,-2.928989E+00,+682.916E-03
+2.967600E+00,-2.928989E+00,+682.665E-03
+2.969250E+00,-2.928989E+00,+682.350E-03
+2.970900E+00,-2.928989E+00,+681.887E-03
+2.972550E+00,-2.928989E+00,+681.425E-03
+2.974200E+00,-2.923964E+00,+681.157E-03
+2.975850E+00,-2.923964E+00,+680.655E-03
+2.977500E+00,-2.923964E+00,+680.404E-03
+2.979150E+00,-2.923964E+00,+680.152E-03
+2.980800E+00,-2.923287E+00,+679.901E-03
+2.982450E+00,-2.918938E+00,+679.656E-03
+2.984100E+00,-2.918938E+00,+679.650E-03
+2.985750E+00,-2.913913E+00,+679.485E-03
+2.987400E+00,-2.908888E+00,+679.399E-03
+2.989050E+00,-2.903863E+00,+679.399E-03
+2.990700E+00,-2.898838E+00,+679.399E-03
+2.992350E+00,-2.888788E+00,+679.399E-03
+2.994000E+00,-2.888788E+00,+679.399E-03
+2.995650E+00,-2.878737E+00,+679.224E-03
+2.997300E+00,-2.876051E+00,+677.588E-03
+2.998950E+00,-2.873712E+00,+675.473E-03
+3.000600E+00,-2.868687E+00,+677.048E-03
+3.002250E+00,-2.863388E+00,+678.645E-03
+3.003900E+00,-2.858637E+00,+678.896E-03
+3.005550E+00,-2.858637E+00,+678.645E-03
+3.007200E+00,-2.853612E+00,+678.394E-03
+3.008850E+00,-2.848587E+00,+678.142E-03
+3.010500E+00,-2.848587E+00,+677.891E-03
+3.012150E+00,-2.848587E+00,+677.640E-03
+3.013800E+00,-2.848587E+00,+677.389E-03
+3.015450E+00,-2.848587E+00,+677.194E-03
+3.017100E+00,-2.845498E+00,+676.886E-03
+3.018750E+00,-2.843562E+00,+676.383E-03
+3.020400E+00,-2.843562E+00,+676.383E-03
+3.022050E+00,-2.843562E+00,+676.132E-03
+3.023700E+00,-2.843562E+00,+675.887E-03
+3.025350E+00,-2.838536E+00,+675.881E-03
+3.027000E+00,-2.838536E+00,+675.630E-03
+3.028650E+00,-2.833511E+00,+675.505E-03
+3.030300E+00,-2.828486E+00,+675.378E-03
+3.031950E+00,-2.827609E+00,+675.378E-03
+3.033600E+00,-2.823388E+00,+675.378E-03
+3.035250E+00,-2.814142E+00,+675.164E-03
+3.036900E+00,-2.813411E+00,+675.127E-03
+3.038550E+00,-2.805699E+00,+675.127E-03
+3.040200E+00,-2.801478E+00,+675.127E-03
+3.041850E+00,-2.794388E+00,+675.127E-03
+3.043500E+00,-2.793036E+00,+674.876E-03
+3.045150E+00,-2.788285E+00,+674.876E-03
+3.046800E+00,-2.783260E+00,+674.625E-03
+3.048450E+00,-2.778235E+00,+674.373E-03
+3.050100E+00,-2.776152E+00,+673.767E-03
+3.051750E+00,-2.773210E+00,+673.304E-03
+3.053400E+00,-2.768660E+00,+672.615E-03
+3.055050E+00,-2.768185E+00,+672.866E-03
+3.056700E+00,-2.768185E+00,+673.117E-03
+3.058350E+00,-2.768185E+00,+672.866E-03
+3.060000E+00,-2.768185E+00,+672.752E-03
+3.061650E+00,-2.768185E+00,+672.615E-03
+3.063300E+00,-2.768185E+00,+672.363E-03
+3.064950E+00,-2.763160E+00,+672.112E-03
+3.066600E+00,-2.763160E+00,+671.861E-03
+3.068250E+00,-2.763160E+00,+671.696E-03
+3.069900E+00,-2.763160E+00,+671.610E-03
+3.071550E+00,-2.763160E+00,+671.610E-03
+3.073200E+00,-2.758134E+00,+671.358E-03
+3.074850E+00,-2.758134E+00,+671.358E-03
+3.076500E+00,-2.753109E+00,+671.358E-03
+3.078150E+00,-2.753109E+00,+671.358E-03
+3.079800E+00,-2.748084E+00,+671.358E-03
+3.081450E+00,-2.743059E+00,+671.264E-03
+3.083100E+00,-2.738034E+00,+671.107E-03
+3.084750E+00,-2.733009E+00,+671.107E-03
+3.086400E+00,-2.727984E+00,+671.107E-03
+3.088050E+00,-2.722959E+00,+671.107E-03
+3.089700E+00,-2.717933E+00,+671.107E-03
+3.091350E+00,-2.710825E+00,+671.107E-03
+3.093000E+00,-2.707883E+00,+671.107E-03
+3.094650E+00,-2.702858E+00,+670.880E-03
+3.096300E+00,-2.697833E+00,+670.856E-03
+3.097950E+00,-2.693941E+00,+670.856E-03
+3.099600E+00,-2.692808E+00,+670.856E-03
+3.101250E+00,-2.690524E+00,+670.742E-03
+3.102900E+00,-2.687783E+00,+670.605E-03
+3.104550E+00,-2.687783E+00,+670.605E-03
+3.106200E+00,-2.687783E+00,+670.605E-03
+3.107850E+00,-2.687783E+00,+670.605E-03
+3.109500E+00,-2.687783E+00,+670.605E-03
+3.111150E+00,-2.682758E+00,+670.605E-03
+3.112800E+00,-2.682758E+00,+670.605E-03
+3.114450E+00,-2.682758E+00,+670.605E-03
+3.116100E+00,-2.682758E+00,+670.605E-03
+3.117750E+00,-2.682758E+00,+670.605E-03
+3.119400E+00,-2.677732E+00,+670.605E-03
+3.121050E+00,-2.677732E+00,+670.605E-03
+3.122700E+00,-2.672707E+00,+670.605E-03
+3.124350E+00,-2.667682E+00,+670.856E-03
+3.126000E+00,-2.662657E+00,+670.856E-03
+3.127650E+00,-2.658162E+00,+670.856E-03
+3.129300E+00,-2.652607E+00,+670.856E-03
+3.130950E+00,-2.647582E+00,+671.107E-03
+3.132600E+00,-2.642557E+00,+671.107E-03
+3.134250E+00,-2.636252E+00,+671.107E-03
+3.135900E+00,-2.632506E+00,+671.107E-03
+3.137550E+00,-2.627810E+00,+671.107E-03
+3.139200E+00,-2.622456E+00,+671.107E-03
+3.140850E+00,-2.617431E+00,+671.358E-03
+3.142500E+00,-2.617431E+00,+671.358E-03
+3.144150E+00,-2.612406E+00,+671.358E-03
+3.145800E+00,-2.612406E+00,+671.392E-03
+3.147450E+00,-2.607381E+00,+671.610E-03
+3.149100E+00,-2.607381E+00,+671.861E-03
+3.150750E+00,-2.607381E+00,+672.112E-03
+3.152400E+00,-2.607381E+00,+672.615E-03
+3.154050E+00,-2.607381E+00,+672.950E-03
+3.155700E+00,-2.607381E+00,+673.412E-03
+3.157350E+00,-2.602356E+00,+673.875E-03
+3.159000E+00,-2.602356E+00,+674.373E-03
+3.160650E+00,-2.602356E+00,+674.625E-03
+3.162300E+00,-2.602356E+00,+674.876E-03
+3.163950E+00,-2.602356E+00,+675.127E-03
+3.165600E+00,-2.597330E+00,+675.181E-03
+3.167250E+00,-2.597330E+00,+675.378E-03
+3.168900E+00,-2.592305E+00,+675.603E-03
+3.170550E+00,-2.592305E+00,+675.814E-03
+3.172200E+00,-2.587280E+00,+676.132E-03
+3.173850E+00,-2.582255E+00,+676.886E-03
+3.175500E+00,-2.577230E+00,+677.891E-03
+3.177150E+00,-2.572205E+00,+678.417E-03
+3.178800E+00,-2.567180E+00,+678.645E-03
+3.180450E+00,-2.563287E+00,+679.091E-03
+3.182100E+00,-2.557129E+00,+679.147E-03
+3.183750E+00,-2.552104E+00,+679.262E-03
+3.185400E+00,-2.547079E+00,+679.399E-03
+3.187050E+00,-2.541378E+00,+679.684E-03
+3.188700E+00,-2.537029E+00,+680.146E-03
+3.190350E+00,-2.532004E+00,+681.064E-03
+3.192000E+00,-2.532004E+00,+681.824E-03
+3.193650E+00,-2.529519E+00,+682.538E-03
+3.195300E+00,-2.526979E+00,+683.000E-03
+3.196950E+00,-2.526979E+00,+683.167E-03
+3.198600E+00,-2.526979E+00,+683.419E-03
+3.200250E+00,-2.526979E+00,+683.419E-03
+3.201900E+00,-2.523488E+00,+683.670E-03
+3.203550E+00,-2.521953E+00,+684.307E-03
+3.205200E+00,-2.521953E+00,+685.020E-03
+3.206850E+00,-2.521953E+00,+685.734E-03
+3.208500E+00,-2.516928E+00,+686.434E-03
+3.210150E+00,-2.516928E+00,+686.910E-03
+3.211800E+00,-2.511903E+00,+687.121E-03
+3.213450E+00,-2.511903E+00,+687.188E-03
+3.215100E+00,-2.506878E+00,+687.188E-03
+3.216750E+00,-2.501853E+00,+687.439E-03
+3.218400E+00,-2.496828E+00,+687.439E-03
+3.220050E+00,-2.491803E+00,+687.439E-03
+3.221700E+00,-2.486778E+00,+687.690E-03
+3.223350E+00,,
