second,Volt1,Volt2,Volt3
+8.47600E-03,+664.41287E-03,+392.06188E-03,+622.85256E-03
+8.52800E-03,+664.03900E-03,+395.52926E-03,+622.85256E-03
+8.58000E-03,+663.74151E-03,+397.08701E-03,+622.85256E-03
+8.63200E-03,+663.38372E-03,+399.59957E-03,+622.85256E-03
+8.68400E-03,+662.98372E-03,+402.46394E-03,+622.85256E-03
+8.73600E-03,+662.68422E-03,+404.47390E-03,+622.85256E-03
+8.78800E-03,+662.19779E-03,+404.62470E-03,+622.85256E-03
+8.84000E-03,+661.92241E-03,+406.88605E-03,+622.85256E-03
+8.89200E-03,+661.40784E-03,+407.13726E-03,+622.85256E-03
+8.94400E-03,+661.16463E-03,+408.39354E-03,+622.85256E-03
+8.99600E-03,+660.67015E-03,+409.64982E-03,+622.85256E-03
+9.04800E-03,+660.41085E-03,+412.16239E-03,+622.85256E-03
+9.10000E-03,+659.88221E-03,+414.67499E-03,+622.85256E-03
+9.15200E-03,+659.59679E-03,+416.13219E-03,+622.85256E-03
+9.20400E-03,+659.11035E-03,+418.44379E-03,+622.85256E-03
+9.25600E-03,+658.72241E-03,+420.95636E-03,+622.85256E-03
+9.30800E-03,+658.18774E-03,+422.66494E-03,+622.85256E-03
+9.36000E-03,+657.89226E-03,+423.46892E-03,+622.85256E-03
+9.41200E-03,+657.36764E-03,+424.77550E-03,+622.85256E-03
+9.46400E-03,+656.98573E-03,+425.98148E-03,+622.85256E-03
+9.51600E-03,+656.52945E-03,+427.23776E-03,+622.85256E-03
+9.56800E-03,+656.20784E-03,+428.49405E-03,+622.85256E-03
+9.62000E-03,+655.74151E-03,+429.75033E-03,+622.85256E-03
+9.67200E-03,+655.47417E-03,+431.00661E-03,+622.85256E-03
+9.72400E-03,+654.94955E-03,+433.51917E-03,+622.85256E-03
+9.77600E-03,+654.52141E-03,+434.77545E-03,+622.85256E-03
+9.82800E-03,+654.03900E-03,+438.54430E-03,+622.85256E-03
+9.88000E-03,+653.64101E-03,+441.05686E-03,+622.85256E-03
+9.93200E-03,+653.27719E-03,+442.31314E-03,+622.85256E-03
+9.98400E-03,+652.85508E-03,+443.92122E-03,+622.85256E-03
+10.03600E-03,+652.47719E-03,+444.82570E-03,+622.85256E-03
+10.08800E-03,+651.99879E-03,+446.03178E-03,+622.85256E-03
+10.14000E-03,+651.56061E-03,+446.08198E-03,+622.85256E-03
+10.19200E-03,+651.05608E-03,+447.33827E-03,+622.85256E-03
+10.24400E-03,+650.73849E-03,+448.59455E-03,+622.85256E-03
+10.29600E-03,+650.20181E-03,+450.25288E-03,+622.85256E-03
+10.34800E-03,+649.79980E-03,+451.30816E-03,+622.85256E-03
+10.40000E-03,+649.17870E-03,+453.61972E-03,+622.85256E-03
+10.45200E-03,+648.74251E-03,+456.13224E-03,+622.85256E-03
+10.50400E-03,+648.30633E-03,+457.38852E-03,+622.85256E-03
+10.55600E-03,+647.81789E-03,+459.90108E-03,+622.85256E-03
+10.60800E-03,+647.34754E-03,+461.60967E-03,+622.85256E-03
+10.66000E-03,+646.80684E-03,+463.66992E-03,+622.85256E-03
+10.71200E-03,+646.36061E-03,+464.92621E-03,+622.85256E-03
+10.76400E-03,+646.01890E-03,+466.18249E-03,+622.85256E-03
+10.81600E-03,+645.51638E-03,+467.43877E-03,+622.85256E-03
+10.86800E-03,+644.97367E-03,+468.14233E-03,+622.85256E-03
+10.92000E-03,+644.46513E-03,+469.95133E-03,+622.85256E-03
+10.97200E-03,+644.01688E-03,+471.20761E-03,+622.85256E-03
+11.02400E-03,+643.53849E-03,+472.56444E-03,+622.85256E-03
+11.07600E-03,+643.00985E-03,+474.97646E-03,+622.85256E-03
+11.12800E-03,+642.61990E-03,+477.48902E-03,+622.85256E-03
+11.18000E-03,+642.11337E-03,+477.48902E-03,+622.85256E-03
+11.23200E-03,+641.65306E-03,+480.55439E-03,+622.85256E-03
+11.28400E-03,+641.14653E-03,+481.25786E-03,+622.85256E-03
+11.33600E-03,+640.52342E-03,+482.51415E-03,+622.85256E-03
+11.38800E-03,+640.03699E-03,+483.77043E-03,+622.85256E-03
+11.44000E-03,+639.55055E-03,+485.02671E-03,+622.85256E-03
+11.49200E-03,+638.98171E-03,+485.83077E-03,+622.85256E-03
+11.54400E-03,+638.57769E-03,+486.28299E-03,+622.85256E-03
+11.59600E-03,+638.00684E-03,+487.53927E-03,+622.85256E-03
+11.64800E-03,+637.53045E-03,+488.79555E-03,+622.85256E-03
+11.70000E-03,+637.01789E-03,+488.79560E-03,+622.85256E-03
+11.75200E-03,+636.43096E-03,+490.05183E-03,+622.85256E-03
+11.80400E-03,+635.96060E-03,+492.16243E-03,+622.85256E-03
+11.85600E-03,+635.50834E-03,+493.16737E-03,+622.85256E-03
+11.90800E-03,+634.90332E-03,+493.82068E-03,+622.85256E-03
+11.96000E-03,+634.42492E-03,+495.32826E-03,+622.85256E-03
+12.01200E-03,+633.94854E-03,+497.63982E-03,+622.85256E-03
+12.06400E-03,+633.41789E-03,+500.10208E-03,+622.85256E-03
+12.11600E-03,+632.98975E-03,+502.26293E-03,+622.85256E-03
+12.16800E-03,+632.43900E-03,+503.31821E-03,+622.85256E-03
+12.22000E-03,+631.90231E-03,+505.12721E-03,+622.85256E-03
+12.27200E-03,+631.40382E-03,+505.12721E-03,+622.85256E-03
+12.32400E-03,+630.82895E-03,+506.38349E-03,+622.85256E-03
+12.37600E-03,+630.30030E-03,+507.63977E-03,+622.85256E-03
+12.42800E-03,+629.85608E-03,+508.59459E-03,+622.85256E-03
+12.48000E-03,+629.21890E-03,+510.15234E-03,+622.85256E-03
+12.53200E-03,+628.81085E-03,+510.70515E-03,+622.85256E-03
+12.58400E-03,+628.28221E-03,+513.01670E-03,+622.85256E-03
+12.63600E-03,+627.70935E-03,+515.17746E-03,+622.85256E-03
+12.68800E-03,+627.27317E-03,+515.17746E-03,+622.85256E-03
+12.74000E-03,+626.73648E-03,+516.43374E-03,+622.85256E-03
+12.79200E-03,+626.21789E-03,+518.94631E-03,+622.85256E-03
+12.84400E-03,+625.81387E-03,+521.45887E-03,+622.85256E-03
+12.89600E-03,+625.27719E-03,+522.71515E-03,+622.85256E-03
+12.94800E-03,+624.82492E-03,+524.17248E-03,+622.85256E-03
+13.00000E-03,+624.30432E-03,+526.48395E-03,+622.85256E-03
+13.05200E-03,+623.68321E-03,+526.48399E-03,+622.85256E-03
+13.10400E-03,+623.24704E-03,+527.74028E-03,+622.85256E-03
+13.15600E-03,+622.72041E-03,+528.99656E-03,+622.85256E-03
+13.20800E-03,+622.22191E-03,+530.25284E-03,+622.85256E-03
+13.26000E-03,+621.76161E-03,+531.50912E-03,+622.85256E-03
+13.31200E-03,+621.18674E-03,+531.55942E-03,+622.85256E-03
+13.36400E-03,+620.76060E-03,+532.76540E-03,+622.85256E-03
+13.41600E-03,+620.26211E-03,+534.02168E-03,+622.85256E-03
+13.46800E-03,+619.67518E-03,+537.23781E-03,+622.85256E-03
+13.52000E-03,+619.29929E-03,+537.03680E-03,+622.85256E-03
+13.57200E-03,+618.74050E-03,+539.04681E-03,+622.85256E-03
+13.62400E-03,+618.16161E-03,+540.40364E-03,+622.85256E-03
+13.67600E-03,+617.73347E-03,+542.81565E-03,+622.85256E-03
+13.72800E-03,+617.14251E-03,+544.07193E-03,+622.85256E-03
+13.78000E-03,+616.65608E-03,+544.07193E-03,+622.85256E-03
+13.83200E-03,+616.14754E-03,+545.32821E-03,+622.85256E-03
+13.88400E-03,+615.61889E-03,+546.58450E-03,+622.85256E-03
+13.93600E-03,+615.18472E-03,+546.58450E-03,+622.85256E-03
+13.98800E-03,+614.61186E-03,+547.79057E-03,+622.85256E-03
+14.04000E-03,+614.08322E-03,+547.84078E-03,+622.85256E-03
+14.09200E-03,+613.70533E-03,+548.64484E-03,+622.85256E-03
+14.14400E-03,+613.12443E-03,+549.09706E-03,+622.85256E-03
+14.19600E-03,+612.74854E-03,+550.35334E-03,+622.85256E-03
+14.24800E-03,+612.27819E-03,+551.60962E-03,+622.85256E-03
+14.30000E-03,+611.79176E-03,+552.86595E-03,+622.85256E-03
+14.35200E-03,+611.26312E-03,+554.12218E-03,+622.85256E-03
+14.40400E-03,+610.71839E-03,+555.37847E-03,+622.85256E-03
+14.45600E-03,+610.22995E-03,+557.89103E-03,+622.85256E-03
+14.50800E-03,+609.77769E-03,+559.59962E-03,+622.85256E-03
+14.56000E-03,+609.20885E-03,+561.91118E-03,+622.85256E-03
+14.61200E-03,+608.82090E-03,+562.96645E-03,+622.85256E-03
+14.66400E-03,+608.28623E-03,+564.17244E-03,+622.85256E-03
+14.71600E-03,+607.81387E-03,+565.42872E-03,+622.85256E-03
+14.76800E-03,+607.36362E-03,+566.13228E-03,+622.85256E-03
+14.82000E-03,+606.75658E-03,+566.68500E-03,+622.85256E-03
+14.87200E-03,+606.37869E-03,+567.94128E-03,+622.85256E-03
+14.92400E-03,+605.85407E-03,+567.94128E-03,+622.85256E-03
+14.97600E-03,+605.42191E-03,+569.09711E-03,+622.85256E-03
+15.02800E-03,+604.98171E-03,+569.19756E-03,+622.85256E-03
+15.08000E-03,+604.46513E-03,+569.19756E-03,+622.85256E-03
+15.13200E-03,+604.08724E-03,+570.45384E-03,+622.85256E-03
+15.18400E-03,+603.57267E-03,+572.06193E-03,+622.85256E-03
+15.23600E-03,+603.18070E-03,+573.11721E-03,+622.85256E-03
+15.28800E-03,+602.65206E-03,+576.68505E-03,+622.85256E-03
+15.34000E-03,+602.17367E-03,+576.48404E-03,+622.85256E-03
+15.39200E-03,+601.69528E-03,+577.99153E-03,+622.85256E-03
+15.44400E-03,+601.26714E-03,+580.50409E-03,+622.85256E-03
+15.49600E-03,+600.85508E-03,+583.01666E-03,+622.85256E-03
+15.54800E-03,+600.32644E-03,+584.27294E-03,+622.85256E-03
+15.60000E-03,+599.93246E-03,+584.27294E-03,+622.85256E-03
+15.65200E-03,+599.45407E-03,+585.52922E-03,+622.85256E-03
+15.70400E-03,+599.11035E-03,+585.52922E-03,+622.85256E-03
+15.75600E-03,+598.67417E-03,+586.78550E-03,+622.85256E-03
+15.80800E-03,+598.20181E-03,+586.78550E-03,+622.85256E-03
+15.86000E-03,+597.79176E-03,+588.04178E-03,+622.85256E-03
+15.91200E-03,+597.31538E-03,+589.29806E-03,+622.85256E-03
+15.96400E-03,+596.97367E-03,+590.55434E-03,+622.85256E-03
+16.01600E-03,+596.57166E-03,+591.81063E-03,+622.85256E-03
+16.06800E-03,+596.10734E-03,+591.81063E-03,+622.85256E-03
+16.12000E-03,+595.55055E-03,+594.32319E-03,+622.85256E-03
+16.17200E-03,+595.22291E-03,+596.83575E-03,+622.85256E-03
+16.22400E-03,+594.79880E-03,+598.09203E-03,+622.85256E-03
+16.27600E-03,+594.45910E-03,+599.34831E-03,+622.85256E-03
+16.32800E-03,+594.07719E-03,+601.86088E-03,+622.85256E-03
+16.38000E-03,+593.72141E-03,+601.86088E-03,+622.85256E-03
+16.43200E-03,+593.27719E-03,+603.11716E-03,+622.85256E-03
+16.48400E-03,+592.91940E-03,+605.62972E-03,+622.85256E-03
+16.53600E-03,+592.48925E-03,+605.78052E-03,+622.85256E-03
+16.58800E-03,+592.14553E-03,+606.88600E-03,+622.85256E-03
+16.64000E-03,+591.75156E-03,+607.13721E-03,+622.85256E-03
+16.69200E-03,+591.37568E-03,+608.14228E-03,+622.85256E-03
+16.74400E-03,+591.01588E-03,+608.14228E-03,+622.85256E-03
+16.79600E-03,+590.60382E-03,+609.39857E-03,+622.85256E-03
+16.84800E-03,+590.16764E-03,+609.39857E-03,+622.85256E-03
+16.90000E-03,+589.78171E-03,+610.65485E-03,+622.85256E-03
+16.95200E-03,+589.45407E-03,+610.65485E-03,+622.85256E-03
+17.00400E-03,+589.02593E-03,+610.65485E-03,+622.85256E-03
+17.05600E-03,+588.67216E-03,+611.91113E-03,+622.85256E-03
+17.10800E-03,+588.25608E-03,+613.61972E-03,+622.85256E-03
+17.16000E-03,+587.95257E-03,+615.42867E-03,+622.85256E-03
+17.21200E-03,+587.51638E-03,+615.67997E-03,+622.85256E-03
+17.26400E-03,+587.22493E-03,+616.93625E-03,+622.85256E-03
+17.31600E-03,+586.78071E-03,+618.19254E-03,+622.85256E-03
+17.36800E-03,+586.43699E-03,+619.44882E-03,+622.85256E-03
+17.42000E-03,+586.02292E-03,+621.96138E-03,+622.85256E-03
+17.47200E-03,+585.69930E-03,+622.26294E-03,+622.85256E-03
+17.52400E-03,+585.35156E-03,+623.21766E-03,+622.85256E-03
+17.57600E-03,+585.01588E-03,+624.47394E-03,+622.85256E-03
+17.62800E-03,+584.78071E-03,+625.73022E-03,+622.85256E-03
+17.68000E-03,+584.38472E-03,+626.98651E-03,+622.85256E-03
+17.73200E-03,+584.10935E-03,+627.53932E-03,+622.85256E-03
+17.78400E-03,+583.82392E-03,+628.24279E-03,+622.85256E-03
+17.83600E-03,+583.43799E-03,+628.24279E-03,+622.85256E-03
+17.88800E-03,+583.20282E-03,+628.24279E-03,+622.85256E-03
+17.94000E-03,+582.81689E-03,+629.49907E-03,+622.85256E-03
+17.99200E-03,+582.53146E-03,+630.30314E-03,+622.85256E-03
+18.04400E-03,+582.22191E-03,+630.75535E-03,+622.85256E-03
+18.09600E-03,+581.82593E-03,+632.86585E-03,+622.85256E-03
+18.14800E-03,+581.67518E-03,+633.26791E-03,+622.85256E-03
+18.20000E-03,+581.33950E-03,+633.26796E-03,+622.85256E-03
+18.25200E-03,+580.99578E-03,+635.78048E-03,+622.85256E-03
+18.30400E-03,+580.80282E-03,+637.03676E-03,+622.85256E-03
+18.35600E-03,+580.43297E-03,+638.29304E-03,+622.85256E-03
+18.40800E-03,+580.16563E-03,+641.25791E-03,+622.85256E-03
+18.46000E-03,+579.95256E-03,+642.06188E-03,+622.85256E-03
+18.51200E-03,+579.57467E-03,+643.31816E-03,+622.85256E-03
+18.56400E-03,+579.28523E-03,+643.31816E-03,+622.85256E-03
+18.61600E-03,+579.05608E-03,+644.57444E-03,+622.85256E-03
+18.66800E-03,+578.72040E-03,+645.83073E-03,+622.85256E-03
+18.72000E-03,+578.50533E-03,+645.83073E-03,+622.85256E-03
+18.77200E-03,+578.30030E-03,+647.08701E-03,+622.85256E-03
+18.82400E-03,+578.01890E-03,+647.18756E-03,+622.85256E-03
+18.87600E-03,+577.72945E-03,+648.34329E-03,+622.85256E-03
+18.92800E-03,+577.54452E-03,+647.38846E-03,+622.85256E-03
+18.98000E-03,+577.30935E-03,+648.34329E-03,+622.85256E-03
+19.03200E-03,+577.04603E-03,+648.89610E-03,+622.85256E-03
+19.08400E-03,+576.86714E-03,+649.59957E-03,+622.85256E-03
+19.13600E-03,+576.66614E-03,+650.85585E-03,+622.85256E-03
+19.18800E-03,+576.41689E-03,+650.85585E-03,+622.85256E-03
+19.24000E-03,+576.17367E-03,+653.36841E-03,+622.85256E-03
+19.29200E-03,+575.96262E-03,+652.91620E-03,+622.85256E-03
+19.34400E-03,+575.71337E-03,+653.36841E-03,+622.85256E-03
+19.39600E-03,+575.44402E-03,+654.62470E-03,+622.85256E-03
+19.44800E-03,+575.25106E-03,+657.13726E-03,+622.85256E-03
+19.50000E-03,+575.05809E-03,+658.39354E-03,+622.85256E-03
+19.55200E-03,+574.77267E-03,+658.39354E-03,+622.85256E-03
+19.60400E-03,+574.57166E-03,+659.64982E-03,+622.85256E-03
+19.65600E-03,+574.45508E-03,+659.04686E-03,+622.85256E-03
+19.70800E-03,+574.30433E-03,+660.90610E-03,+622.85256E-03
+19.76000E-03,+574.09327E-03,+662.16238E-03,+622.85256E-03
+19.81200E-03,+573.89829E-03,+663.41867E-03,+622.85256E-03
+19.86400E-03,+573.70734E-03,+664.67495E-03,+622.85256E-03
+19.91600E-03,+573.56463E-03,+665.93123E-03,+622.85256E-03
+19.96800E-03,+573.37166E-03,+665.93123E-03,+622.85256E-03
+20.02000E-03,+573.09830E-03,+666.43379E-03,+622.85256E-03
+20.07200E-03,+572.98573E-03,+668.44379E-03,+622.85256E-03
+20.12400E-03,+572.89327E-03,+669.70007E-03,+622.85256E-03
+20.17600E-03,+572.75056E-03,+669.70007E-03,+622.85256E-03
+20.22800E-03,+572.69629E-03,+669.70007E-03,+622.85256E-03
+20.28000E-03,+572.51538E-03,+670.95635E-03,+622.85256E-03
+20.33200E-03,+572.44503E-03,+670.95635E-03,+622.85256E-03
+20.38400E-03,+572.28021E-03,+672.21264E-03,+622.85256E-03
+20.43600E-03,+572.18774E-03,+672.21264E-03,+622.85256E-03
+20.48800E-03,+572.09528E-03,+673.46892E-03,+622.85256E-03
+20.54000E-03,+572.04302E-03,+674.72520E-03,+622.85256E-03
+20.59200E-03,+572.01086E-03,+675.98148E-03,+622.85256E-03
+20.64400E-03,+571.91840E-03,+676.58455E-03,+622.85256E-03
+20.69600E-03,+571.87619E-03,+678.89610E-03,+622.85256E-03
+20.74800E-03,+571.74151E-03,+680.80555E-03,+622.85256E-03
+20.80000E-03,+571.69126E-03,+681.00661E-03,+622.85256E-03
+20.85200E-03,+571.64101E-03,+681.00661E-03,+622.85256E-03
+20.90400E-03,+571.55659E-03,+681.00661E-03,+622.85256E-03
+20.95600E-03,+571.49026E-03,+682.26289E-03,+622.85256E-03
+21.00800E-03,+571.49026E-03,+683.97148E-03,+622.85256E-03
+21.06000E-03,+571.49026E-03,+684.77545E-03,+622.85256E-03
+21.11200E-03,+571.49026E-03,+686.03173E-03,+622.85256E-03
+21.16400E-03,+571.54051E-03,+686.03173E-03,+622.85256E-03
+21.21600E-03,+571.66313E-03,+686.03173E-03,+622.85256E-03
+21.26800E-03,+571.76966E-03,+687.28801E-03,+622.85256E-03
+21.32000E-03,+571.91237E-03,+687.28801E-03,+622.85256E-03
+21.37200E-03,+572.04302E-03,+687.28801E-03,+622.85256E-03
+21.42400E-03,+572.20584E-03,+688.54429E-03,+622.85256E-03
+21.47600E-03,+572.58373E-03,+688.54429E-03,+622.85256E-03
+21.52800E-03,+572.92343E-03,+688.54429E-03,+622.85256E-03
+21.58000E-03,+573.36966E-03,+688.54429E-03,+622.85256E-03
+21.63200E-03,+573.91840E-03,+689.80058E-03,+622.85256E-03
+21.68400E-03,+574.54755E-03,+689.80058E-03,+622.85256E-03
+21.73600E-03,+575.33348E-03,+689.80058E-03,+622.85256E-03
+21.78800E-03,+576.30434E-03,+691.00666E-03,+622.85256E-03
+21.84000E-03,+577.16866E-03,+691.05686E-03,+622.85256E-03
+21.89200E-03,+578.08323E-03,+691.86093E-03,+622.85256E-03
+21.94400E-03,+578.62393E-03,+692.31314E-03,+622.85256E-03
+21.99600E-03,+578.99378E-03,+692.31314E-03,+622.85256E-03
+22.04800E-03,+579.07820E-03,+692.51420E-03,+622.85256E-03
+22.10000E-03,+578.82694E-03,+693.56942E-03,+622.85256E-03
+22.15200E-03,+578.53347E-03,+694.82570E-03,+622.85256E-03
+22.20400E-03,+578.17166E-03,+696.08198E-03,+622.85256E-03
+22.25600E-03,+577.71940E-03,+697.33826E-03,+622.85256E-03
+22.30800E-03,+577.21487E-03,+698.59454E-03,+622.85256E-03
+22.36000E-03,+576.79679E-03,+699.85083E-03,+622.85256E-03
+22.41200E-03,+576.25809E-03,+701.10711E-03,+622.85256E-03
+22.46400E-03,+575.77367E-03,+701.10711E-03,+622.85256E-03
+22.51600E-03,+575.27317E-03,+703.26796E-03,+622.85256E-03
+22.56800E-03,+574.82291E-03,+703.06696E-03,+622.85256E-03
+22.62000E-03,+574.43498E-03,+703.61967E-03,+622.85256E-03
+22.67200E-03,+574.04101E-03,+703.61967E-03,+622.85256E-03
+22.72400E-03,+573.74754E-03,+704.87595E-03,+622.85256E-03
+22.77600E-03,+573.50834E-03,+704.87595E-03,+622.85256E-03
+22.82800E-03,+573.17267E-03,+707.38851E-03,+622.85256E-03
+22.88000E-03,+572.94754E-03,+707.38851E-03,+622.85256E-03
+22.93200E-03,+572.79679E-03,+707.94133E-03,+622.85256E-03
+22.98400E-03,+572.68222E-03,+708.64480E-03,+622.85256E-03
+23.03600E-03,+572.48925E-03,+708.79560E-03,+622.85256E-03
+23.08800E-03,+572.34654E-03,+709.90108E-03,+622.85256E-03
+23.14000E-03,+572.20382E-03,+709.90108E-03,+622.85256E-03
+23.19200E-03,+572.14352E-03,+709.90108E-03,+622.85256E-03
+23.24400E-03,+572.09327E-03,+711.15736E-03,+622.85256E-03
+23.29600E-03,+572.04302E-03,+712.41364E-03,+622.85256E-03
+23.34800E-03,+572.00081E-03,+712.41364E-03,+622.85256E-03
+23.40000E-03,+571.99277E-03,+713.66992E-03,+622.85256E-03
+23.45200E-03,+571.99277E-03,+713.87087E-03,+622.85256E-03
+23.50400E-03,+572.02694E-03,+715.78053E-03,+622.85256E-03
+23.55600E-03,+572.04302E-03,+716.83580E-03,+622.85256E-03
+23.60800E-03,+572.09327E-03,+716.98645E-03,+622.85256E-03
+23.66000E-03,+572.10333E-03,+716.18248E-03,+622.85256E-03
+23.71200E-03,+572.19378E-03,+717.48907E-03,+622.85256E-03
+23.76400E-03,+572.23800E-03,+718.69505E-03,+622.85256E-03
+23.81600E-03,+572.33046E-03,+719.95133E-03,+622.85256E-03
+23.86800E-03,+572.49528E-03,+721.20761E-03,+622.85256E-03
+23.92000E-03,+572.59579E-03,+722.46389E-03,+622.85256E-03
+23.97200E-03,+572.74654E-03,+723.72017E-03,+622.85256E-03
+24.02400E-03,+572.85106E-03,+723.72017E-03,+622.85256E-03
+24.07600E-03,+572.94754E-03,+723.72017E-03,+622.85256E-03
+24.12800E-03,+573.12443E-03,+725.93128E-03,+622.85256E-03
+24.18000E-03,+573.38976E-03,+724.97645E-03,+622.85256E-03
+24.23200E-03,+573.57267E-03,+725.52927E-03,+622.85256E-03
+24.28400E-03,+573.75156E-03,+726.23274E-03,+622.85256E-03
+24.33600E-03,+573.95257E-03,+727.48902E-03,+622.85256E-03
+24.38800E-03,+574.15157E-03,+726.23274E-03,+622.85256E-03
+24.44000E-03,+574.35458E-03,+727.48902E-03,+622.85256E-03
+24.49200E-03,+574.48724E-03,+728.29309E-03,+622.85256E-03
+24.54400E-03,+574.68021E-03,+728.74530E-03,+622.85256E-03
+24.59600E-03,+574.95559E-03,+728.74530E-03,+622.85256E-03
+24.64800E-03,+575.21689E-03,+728.74530E-03,+622.85256E-03
+24.70000E-03,+575.40986E-03,+730.00152E-03,+622.85256E-03
+24.75200E-03,+575.78775E-03,+730.00158E-03,+622.85256E-03
+24.80400E-03,+576.08122E-03,+730.00158E-03,+622.85256E-03
+24.85600E-03,+576.41690E-03,+730.00158E-03,+622.85256E-03
+24.90800E-03,+576.73448E-03,+730.80554E-03,+622.85256E-03
+24.96000E-03,+576.92745E-03,+731.25786E-03,+622.85256E-03
+25.01200E-03,+577.22091E-03,+731.25786E-03,+622.85256E-03
+25.06400E-03,+577.60885E-03,+732.36344E-03,+622.85256E-03
+25.11600E-03,+577.89428E-03,+732.86585E-03,+622.85256E-03
+25.16800E-03,+578.28021E-03,+733.77042E-03,+622.85256E-03
+25.22000E-03,+578.57568E-03,+735.02671E-03,+622.85256E-03
+25.27200E-03,+579.00182E-03,+735.98142E-03,+622.85256E-03
+25.32400E-03,+579.38775E-03,+736.28299E-03,+622.85256E-03
+25.37600E-03,+579.87016E-03,+737.43882E-03,+622.85256E-03
+25.42800E-03,+580.22192E-03,+737.53927E-03,+622.85256E-03
+25.48000E-03,+580.71639E-03,+738.79555E-03,+622.85256E-03
+25.53200E-03,+581.08222E-03,+740.05183E-03,+622.85256E-03
+25.58400E-03,+581.65508E-03,+740.40364E-03,+622.85256E-03
+25.63600E-03,+582.01087E-03,+741.30811E-03,+622.85256E-03
+25.68800E-03,+582.54152E-03,+741.30811E-03,+622.85256E-03
+25.74000E-03,+583.01790E-03,+741.05691E-03,+622.85256E-03
+25.79200E-03,+583.54655E-03,+742.56439E-03,+622.85256E-03
+25.84400E-03,+584.10132E-03,+743.82068E-03,+622.85256E-03
+25.89600E-03,+584.55358E-03,+743.82068E-03,+622.85256E-03
+25.94800E-03,+585.03197E-03,+745.07696E-03,+622.85256E-03
+26.00000E-03,+585.71137E-03,+745.07696E-03,+622.85256E-03
+26.05200E-03,+586.42494E-03,+745.07696E-03,+622.85256E-03
+26.10400E-03,+587.08826E-03,+745.93128E-03,+622.85256E-03
+26.15600E-03,+587.75158E-03,+746.33324E-03,+622.85256E-03
+26.20800E-03,+588.48324E-03,+747.58952E-03,+622.85256E-03
+26.26000E-03,+589.23901E-03,+746.33324E-03,+622.85256E-03
+26.31200E-03,+590.09328E-03,+747.58952E-03,+622.85256E-03
+26.36400E-03,+591.00183E-03,+748.84580E-03,+622.85256E-03
+26.41600E-03,+591.90836E-03,+748.84580E-03,+622.85256E-03
+26.46800E-03,+592.83700E-03,+748.84580E-03,+622.85256E-03
+26.52000E-03,+593.80183E-03,+748.84580E-03,+622.85256E-03
+26.57200E-03,+594.74052E-03,+750.10208E-03,+622.85256E-03
+26.62400E-03,+595.94052E-03,+751.35836E-03,+622.85256E-03
+26.67600E-03,+597.10233E-03,+750.10208E-03,+622.85256E-03
+26.72800E-03,+598.47922E-03,+751.35836E-03,+622.85256E-03
+26.78000E-03,+599.87218E-03,+751.35836E-03,+622.85256E-03
+26.83200E-03,+601.46615E-03,+752.61464E-03,+622.85256E-03
+26.88400E-03,+603.22495E-03,+752.61464E-03,+622.85256E-03
+26.93600E-03,+605.01792E-03,+753.87093E-03,+622.85256E-03
+26.98800E-03,+607.04606E-03,+755.07701E-03,+622.85256E-03
+27.04000E-03,+609.25913E-03,+754.87601E-03,+622.85256E-03
+27.09200E-03,+611.77170E-03,+755.12721E-03,+622.85256E-03
+27.14400E-03,+614.21591E-03,+755.12721E-03,+622.85256E-03
+27.19600E-03,+616.72446E-03,+756.38349E-03,+622.85256E-03
+27.24800E-03,+619.27521E-03,+757.43871E-03,+622.85256E-03
+27.30000E-03,+621.44003E-03,+757.63977E-03,+622.85256E-03
+27.35200E-03,+623.17671E-03,+758.89605E-03,+622.85256E-03
+27.40400E-03,+624.30634E-03,+758.89605E-03,+622.85256E-03
+27.45600E-03,+625.00986E-03,+759.49901E-03,+622.85256E-03
+27.50800E-03,+625.10835E-03,+759.34837E-03,+622.85256E-03
+27.56000E-03,+624.87718E-03,+760.15233E-03,+622.85256E-03
+27.61200E-03,+624.29829E-03,+760.20264E-03,+622.85256E-03
+27.66400E-03,+623.52442E-03,+761.40861E-03,+622.85256E-03
+27.71600E-03,+622.73849E-03,+763.56948E-03,+622.85256E-03
+27.76800E-03,+621.80180E-03,+763.21760E-03,+622.85256E-03
+27.82000E-03,+620.69627E-03,+763.92118E-03,+622.85256E-03
+27.87200E-03,+619.63296E-03,+762.96646E-03,+622.85256E-03
+27.92400E-03,+618.60180E-03,+763.92118E-03,+622.85256E-03
+27.97600E-03,+617.54451E-03,+765.17746E-03,+622.85256E-03
+28.02800E-03,+616.52542E-03,+766.13229E-03,+622.85256E-03
+28.08000E-03,+615.59075E-03,+766.43374E-03,+622.85256E-03
+28.13200E-03,+614.71839E-03,+766.43374E-03,+622.85256E-03
+28.18400E-03,+613.91035E-03,+767.69002E-03,+622.85256E-03
+28.23600E-03,+613.13648E-03,+766.58455E-03,+622.85256E-03
+28.28800E-03,+612.50331E-03,+767.69002E-03,+622.85256E-03
+28.34000E-03,+611.92241E-03,+768.94630E-03,+622.85256E-03
+28.39200E-03,+611.29327E-03,+768.94630E-03,+622.85256E-03
+28.44400E-03,+610.68824E-03,+769.54938E-03,+622.85256E-03
+28.49600E-03,+610.23598E-03,+770.20258E-03,+622.85256E-03
+28.54800E-03,+609.81588E-03,+770.20258E-03,+622.85256E-03
+28.60000E-03,+609.42995E-03,+770.20258E-03,+622.85256E-03
